[
StockUnit{open=183.25, high=183.25, low=183.25, close=183.25, adjustedClose=0.0, volume=8.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 19:58:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.25, high=183.25, low=183.25, close=183.25, adjustedClose=0.0, volume=9.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 19:35:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.35, high=183.35, low=183.35, close=183.35, adjustedClose=0.0, volume=2.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 19:25:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.375, high=183.4, low=183.375, close=183.4, adjustedClose=0.0, volume=6.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 19:17:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.44, high=183.44, low=183.44, close=183.44, adjustedClose=0.0, volume=25.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 19:01:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.26, high=183.26, low=183.26, close=183.26, adjustedClose=0.0, volume=811361.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 19:00:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.25, high=183.25, low=183.25, close=183.25, adjustedClose=0.0, volume=1.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 18:55:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.26, high=183.26, low=183.26, close=183.26, adjustedClose=0.0, volume=811361.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 18:30:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.44, high=183.44, low=183.44, close=183.44, adjustedClose=0.0, volume=25.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 18:22:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.47, high=183.47, low=183.47, close=183.47, adjustedClose=0.0, volume=1.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 18:05:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.1, high=183.1, low=183.1, close=183.1, adjustedClose=0.0, volume=4.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 18:04:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.44, high=183.44, low=183.44, close=183.44, adjustedClose=0.0, volume=5.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 18:01:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.44, high=183.44, low=183.44, close=183.44, adjustedClose=0.0, volume=2.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:57:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.27, high=183.27, low=183.27, close=183.27, adjustedClose=0.0, volume=20.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:53:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=184.1, high=184.1, low=184.1, close=184.1, adjustedClose=0.0, volume=2.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:51:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.3, high=183.3, low=183.3, close=183.3, adjustedClose=0.0, volume=1.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:50:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.26, high=183.26, low=183.26, close=183.26, adjustedClose=0.0, volume=6458.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:26:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.47, high=183.47, low=183.47, close=183.47, adjustedClose=0.0, volume=1.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:17:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=183.47, high=183.47, low=183.47, close=183.47, adjustedClose=0.0, volume=2.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:13:00, symbol=null, percentageChange=0.0, target=0}, 
