[
StockUnit{open=282.0, high=282.0, low=282.0, close=282.0, adjustedClose=0.0, volume=1.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 18:05:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=278.96, high=278.96, low=278.96, close=278.96, adjustedClose=0.0, volume=4.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:56:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=281.99, high=281.99, low=281.99, close=281.99, adjustedClose=0.0, volume=4.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:49:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=279.33, high=279.33, low=279.33, close=279.33, adjustedClose=0.0, volume=27.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:23:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=282.49, high=282.49, low=282.49, close=282.49, adjustedClose=0.0, volume=2.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 17:01:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=279.33, high=279.33, low=279.33, close=279.33, adjustedClose=0.0, volume=98.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 16:35:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=279.76, high=279.76, low=279.76, close=279.76, adjustedClose=0.0, volume=31.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 16:15:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=279.19, high=279.19, low=279.05, close=279.05, adjustedClose=0.0, volume=60.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 16:14:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=279.19, high=279.19, low=279.19, close=279.19, adjustedClose=0.0, volume=14.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 16:09:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=279.76, high=279.76, low=279.76, close=279.76, adjustedClose=0.0, volume=1158.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 16:06:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=282.4018, high=282.4018, low=282.4018, close=282.4018, adjustedClose=0.0, volume=5.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 16:05:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=279.76, high=279.76, low=279.76, close=279.76, adjustedClose=0.0, volume=1292.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 16:04:00, symbol=null, percentageChange=0.0, target=0}, 
StockUnit{open=279.76, high=279.76, low=279.19, close=279.76, adjustedClose=0.0, volume=86763.0, dividendAmount=0.0, splitCoefficient=0.0, date=2025-05-23 16:02:00, symbol=null, percentageChange=0.0, target=0}, 
